,num_sulphur,num_polar_non_positive_non_negative,num_polar,num_positive,num_negative,num_hydrophobic,num_aromatic,num_non_aromatic,num_hydroxylic,num_amidic,num_aliphatic,num_essential,weight,hydrophobicity,hydration_energy,num_large_chains,sidechain_volume,polarity,sasa
134,0,1,2,1,0,1,0,3,1,0,1,2,382.5,-0.8999999999999999,-5.58,2,222.8,25.4,5.487
135,0,1,2,0,1,1,0,4,1,0,2,2,458.5,-0.8000000000000002,1.13,1,184.8,35.5,5.9239999999999995
136,0,1,1,0,0,2,0,4,1,0,3,2,428.5,6.8,1.4899999999999998,2,194.3,29.0,5.755000000000001
137,0,0,0,0,0,1,0,2,0,0,2,1,206.29999999999998,3.4,4.49,1,93.5,13.9,2.8120000000000003
138,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
139,0,1,1,0,0,1,0,2,0,1,1,1,277.4,0.2999999999999998,-0.9300000000000002,2,174.2,15.4,3.863
140,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
141,0,5,7,1,1,0,0,8,2,3,1,1,1059.1000000000001,-18.2,-29.09,3,495.2,81.3,13.317
142,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
143,0,1,2,1,0,0,1,3,1,0,1,2,539.4000000000001,-5.300000000000001,-15.4,2,253.8,34.0,6.866999999999999
144,0,0,0,0,0,1,1,0,0,0,0,1,165.2,2.8,-0.33,1,115.5,5.2,2.228
145,0,0,0,0,0,1,2,1,0,0,1,2,444.3,1.4999999999999998,-2.3400000000000003,2,261.0,19.6,5.772
146,0,0,0,0,0,0,1,3,0,0,3,1,429.30000000000007,-2.1,0.9499999999999997,1,145.5,32.4,5.306
147,0,1,2,1,0,0,1,6,1,0,4,2,769.7,-5.0,-5.58,2,302.3,61.0,10.043000000000001
148,0,0,0,0,0,1,0,2,0,0,2,1,206.29999999999998,3.4,4.49,1,93.5,13.9,2.8120000000000003
149,0,0,2,1,1,0,1,3,0,0,1,2,607.4,-9.200000000000001,-11.6,2,306.4,36.8,7.742999999999999
150,0,0,2,1,1,0,0,5,0,0,3,0,546.6,-9.200000000000001,-4.43,1,167.0,49.8,6.437
151,0,0,3,2,1,0,0,7,0,0,4,1,767.9,-13.500000000000002,-5.75,2,267.0,70.1,9.576
152,0,0,2,1,1,0,0,4,0,0,2,0,471.5,-8.8,-5.91,1,167.0,40.8,5.556
153,0,0,3,2,1,0,0,5,0,0,2,1,617.7,-12.700000000000001,-8.71,2,267.0,52.099999999999994,7.814
154,0,0,2,2,0,0,0,5,0,0,3,1,545.7,-9.600000000000001,-8.27,2,205.0,48.8,6.833
155,0,0,1,1,0,1,0,3,0,0,2,1,380.5,-1.1000000000000005,-5.42,2,198.5,24.4,4.744
156,0,0,1,1,0,2,2,2,0,0,1,3,674.5999999999999,1.1999999999999993,-10.72,4,459.5,26.0,8.754
157,0,1,3,2,0,0,0,4,1,0,1,2,514.5999999999999,-9.5,-15.41,2,256.3,39.400000000000006,6.596
158,0,2,5,3,0,0,0,8,1,1,3,2,985.1999999999998,-18.300000000000004,-26.3,4,442.0,78.4,12.222
159,0,2,5,3,0,0,0,7,1,1,2,2,910.0999999999999,-17.900000000000002,-27.78,4,442.0,69.4,11.341
160,0,0,0,0,0,0,1,2,0,0,2,1,354.20000000000005,-1.7000000000000002,-0.5300000000000002,1,145.5,23.4,4.425
161,0,0,0,0,0,0,1,1,0,0,1,1,279.1,-1.3,-2.0100000000000002,1,145.5,14.4,3.5439999999999996
162,0,0,0,0,0,1,2,1,0,0,1,2,444.3,1.4999999999999998,-2.3400000000000003,2,261.0,19.6,5.772
163,0,0,0,0,0,1,1,2,0,0,2,2,410.3,2.5,0.9999999999999996,2,239.0,19.3,5.475
164,0,0,0,0,0,2,2,1,0,0,1,3,500.4,5.699999999999999,-0.8100000000000005,3,354.5,15.5,6.821999999999999
165,0,0,0,0,0,0,1,0,0,0,0,1,204.0,-0.9,-3.49,1,145.5,5.4,2.663
166,0,0,1,0,1,0,1,1,0,0,0,1,337.1,-4.4,-2.6700000000000004,1,185.5,18.4,4.25
167,0,0,1,0,1,0,1,2,0,0,1,1,452.20000000000005,-6.0,-4.0,1,227.4,26.4,5.718
168,0,1,3,1,1,0,1,4,0,1,1,1,772.6000000000001,-14.0,-17.85,3,413.09999999999997,47.4,9.582
169,0,0,0,0,0,0,1,1,0,0,1,1,319.1,-2.5,-4.82,1,187.4,13.4,4.131
170,0,1,1,0,0,0,1,1,0,1,0,1,350.2,-4.4,-7.43,2,226.2,15.9,4.595
171,0,3,8,2,3,1,2,16,3,0,7,6,2210.2999999999993,-16.2,-19.660000000000004,6,993.0,161.8,29.063
172,1,4,9,2,3,2,0,17,3,1,6,6,2026.1999999999996,-16.4,-12.009999999999998,5,856.2,157.3,26.538999999999998
173,0,4,5,0,1,2,3,8,1,3,3,5,1599.3,-9.000000000000004,-18.959999999999997,6,902.8,90.80000000000001,20.919000000000004
174,0,3,4,0,1,2,3,6,1,2,2,5,1352.1000000000001,-3.9000000000000012,-13.200000000000001,6,802.2,71.20000000000002,17.796000000000003
175,0,6,8,0,2,2,3,11,2,4,3,6,1997.5999999999997,-16.699999999999996,-26.53,6,1074.8,123.3,25.961
176,0,6,10,2,2,3,3,14,2,4,4,9,2421.1999999999994,-20.699999999999996,-29.120000000000005,9,1368.3,150.79999999999998,32.408
177,0,1,2,0,1,0,1,2,1,0,0,1,456.2,-5.2,-8.24,1,236.8,26.9,5.823
178,0,0,3,1,2,0,0,4,0,0,1,1,515.5,-11.3,0.7600000000000002,1,224.0,44.900000000000006,6.863
179,0,0,2,1,1,0,0,3,0,0,1,1,368.4,-7.8,-0.2799999999999998,1,162.0,32.6,5.001
180,0,0,0,0,0,1,2,1,0,0,1,2,444.3,1.4999999999999998,-2.3400000000000003,2,261.0,19.6,5.772
181,0,0,2,1,1,1,1,3,0,0,1,3,628.5,-4.500000000000001,-2.24,3,401.0,33.9,8.714
182,0,4,7,2,1,0,0,8,3,1,1,5,1004.0,-17.299999999999997,-20.049999999999997,2,474.6,81.3,13.489000000000003
183,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
184,0,1,2,0,1,1,0,3,0,1,1,1,396.4,-3.2,-0.6,1,192.2,29.5,5.173
185,0,0,1,0,1,0,1,1,0,0,0,1,337.1,-4.4,-2.6700000000000004,1,185.5,18.4,4.25
186,0,0,0,0,0,1,2,0,0,0,0,2,369.2,1.9,-3.8200000000000003,2,261.0,10.600000000000001,4.891
187,0,0,1,0,1,1,2,1,0,0,0,2,502.29999999999995,-1.6,-3.0000000000000004,2,301.0,23.6,6.478
188,0,0,0,0,0,1,2,1,0,0,1,2,444.3,1.4999999999999998,-2.3400000000000003,2,261.0,19.6,5.772
189,0,0,0,0,0,2,2,1,0,0,1,3,500.4,5.699999999999999,-0.8100000000000005,3,354.5,15.5,6.821999999999999
190,0,2,6,3,1,5,2,9,1,1,3,9,1569.9,-1.0000000000000009,-12.34,8,962.5,90.9,21.711000000000002
191,0,16,22,2,4,2,0,26,14,2,4,15,3197.0999999999985,-29.199999999999992,-63.76,5,1432.0999999999997,243.99999999999994,41.74799999999999
192,0,7,12,3,2,4,1,19,4,3,7,11,2604.999999999999,-19.8,-28.75,10,1382.5,177.60000000000002,35.318000000000005
193,1,1,3,2,0,8,1,12,1,0,8,10,1578.8999999999996,21.8,9.540000000000003,9,884.4,93.90000000000002,21.692
194,2,14,26,8,4,12,5,43,9,5,15,22,6260.4,-28.59999999999999,-93.49999999999993,23,3153.8,415.7999999999999,81.12899999999999
195,0,1,2,1,0,1,1,4,0,1,2,2,679.8999999999999,-5.3,-9.379999999999999,4,391.5,41.900000000000006,9.370000000000001
196,0,0,1,1,0,0,1,2,0,0,1,1,402.5,-5.6,-8.45,2,217.3,26.5,5.507
197,0,0,0,0,0,1,2,0,0,0,0,2,369.2,1.9,-3.8200000000000003,2,261.0,10.600000000000001,4.891
198,0,0,0,0,0,1,1,1,0,0,1,2,335.2,2.9,-0.4800000000000004,2,239.0,10.3,4.593999999999999
199,0,0,0,0,0,2,2,1,0,0,1,3,500.4,5.699999999999999,-0.8100000000000005,3,354.5,15.5,6.821999999999999
200,0,1,2,1,0,2,0,5,1,0,3,4,602.6999999999999,5.2,0.8800000000000003,3,343.8,38.8,8.54
201,0,0,1,0,1,0,0,1,0,0,0,0,133.1,-3.5,0.82,0,40.0,13.0,1.587
202,0,2,4,1,1,1,0,5,2,0,1,3,634.6999999999999,-5.1,-8.940000000000001,2,314.1,47.0,8.599
203,0,1,1,0,0,0,0,1,1,0,0,1,119.1,-0.7,-4.18,0,51.3,8.6,1.525
204,0,1,2,1,0,0,0,2,1,0,0,2,265.29999999999995,-4.6,-6.9799999999999995,1,151.3,19.9,3.783
205,0,2,3,1,0,1,0,4,2,0,1,3,501.5999999999999,-1.5999999999999999,-9.76,2,274.1,34.0,7.0120000000000005
206,0,2,9,3,4,1,0,14,2,0,5,4,1696.7999999999997,-23.4,-12.25,4,710.6,141.5,21.924000000000003
